OrderID,OrderDate,ProductID,ProductName,Category,Brand,SubCategory,Price,Quantity,Revenue,DiscountPercent,DiscountAmount,FinalRevenue,CustomerID,CustomerName,City,State,Region,SalesChannel,PaymentMethod
O1277,2025-01-07,P007,Water Bottle,Fitness,Decathlon,Accessories,2723.05,2,5446.1,15,816.92,4629.18,CUST6165,Customer_6201,Noida,Uttar Pradesh,North,Amazon,Credit Card
O1278,2025-10-21,P009,LED Monitor,Electronics,Samsung,Display,3766.62,4,15066.48,19,2862.63,12203.85,CUST4387,Customer_4041,New Delhi,Delhi,East,Amazon,Paytm
O1279,2025-11-11,P004,Power Bank,Electronics,Mi,Accessories,4497.83,1,4497.83,9,404.8,4093.03,CUST3810,Customer_868,New Delhi,Delhi,Central,Meesho,PhonePe
O1280,2025-03-02,P003,Smart Watch,Electronics,Noise,Wearable,3025.66,3,9076.98,10,907.7,8169.28,CUST1655,Customer_2995,Mysuru,Karnataka,East,Meesho,PhonePe
O1281,2025-12-10,P004,Power Bank,Electronics,Mi,Accessories,3636.94,2,7273.88,10,727.39,6546.49,CUST2922,Customer_9320,Nagpur,Maharashtra,West,Meesho,Paytm
O1282,2025-01-24,P005,Laptop Bag,Accessories,Dell,Bags,548.14,3,1644.42,28,460.44,1183.98,CUST5061,Customer_3627,Noida,Uttar Pradesh,Central,Flipkart,Cash on Delivery
O1283,2025-03-06,P006,Running Shoes,Fashion,Nike,Footwear,1562.13,4,6248.52,12,749.82,5498.7,CUST4705,Customer_5532,Mysuru,Karnataka,West,JioMart,Cash on Delivery
O1284,2025-12-15,P001,Wireless Earphones,Electronics,boAt,Audio,4775.07,1,4775.07,18,859.51,3915.56,CUST8421,Customer_6757,Lucknow,Uttar Pradesh,South,Amazon,Credit Card
O1285,2025-11-13,P007,Water Bottle,Fitness,Decathlon,Accessories,1165.69,4,4662.76,32,1492.08,3170.68,CUST9057,Customer_4778,Lucknow,Uttar Pradesh,Central,Flipkart,UPI
O1286,2025-09-05,P005,Laptop Bag,Accessories,Dell,Bags,1582.08,4,6328.32,34,2151.63,4176.69,CUST6871,Customer_162,Nagpur,Maharashtra,East,Meesho,UPI
O1287,2025-12-12,P009,LED Monitor,Electronics,Samsung,Display,864.81,2,1729.62,6,103.78,1625.84,CUST4280,Customer_4181,New Delhi,Delhi,West,Website,PhonePe
O1288,2025-04-27,P007,Water Bottle,Fitness,Decathlon,Accessories,1308.23,2,2616.46,33,863.43,1753.03,CUST9600,Customer_4448,Mumbai,Maharashtra,East,Flipkart,Paytm
O1289,2025-04-07,P007,Water Bottle,Fitness,Decathlon,Accessories,4004.78,2,8009.56,22,1762.1,6247.46,CUST1366,Customer_6915,New Delhi,Delhi,North,Website,Cash on Delivery
O1290,2025-11-28,P003,Smart Watch,Electronics,Noise,Wearable,4202.26,2,8404.52,5,420.23,7984.29,CUST6416,Customer_6051,Chennai,Tamil Nadu,South,Meesho,Cash on Delivery
O1291,2025-01-06,P003,Smart Watch,Electronics,Noise,Wearable,3426.31,2,6852.62,20,1370.52,5482.1,CUST9037,Customer_6885,Chennai,Tamil Nadu,South,Flipkart,Cash on Delivery
O1292,2025-11-05,P004,Power Bank,Electronics,Mi,Accessories,4315.45,1,4315.45,5,215.77,4099.68,CUST6645,Customer_5867,Surat,Gujarat,North,Website,UPI
O1293,2025-02-24,P002,Bluetooth Speaker,Electronics,JBL,Audio,4691.09,4,18764.36,38,7130.46,11633.9,CUST7987,Customer_6561,Surat,Gujarat,West,Flipkart,UPI
O1294,2025-05-18,P005,Laptop Bag,Accessories,Dell,Bags,2020.21,4,8080.84,6,484.85,7595.99,CUST8442,Customer_262,Vadodara,Gujarat,East,Amazon,PhonePe
O1295,2025-09-28,P009,LED Monitor,Electronics,Samsung,Display,4894.15,1,4894.15,23,1125.65,3768.5,CUST1686,Customer_1137,Lucknow,Uttar Pradesh,West,Website,UPI
O1296,2025-05-28,P007,Water Bottle,Fitness,Decathlon,Accessories,594.84,3,1784.52,36,642.43,1142.09,CUST7171,Customer_2991,Mysuru,Karnataka,North,JioMart,Paytm
O1297,2025-08-27,P004,Power Bank,Electronics,Mi,Accessories,2997.42,2,5994.84,8,479.59,5515.25,CUST1012,Customer_9048,Chennai,Tamil Nadu,North,Website,Cash on Delivery
O1298,2025-05-24,P002,Bluetooth Speaker,Electronics,JBL,Audio,1015.98,2,2031.96,32,650.23,1381.73,CUST5760,Customer_3692,Vadodara,Gujarat,East,Amazon,Paytm
O1299,2025-05-05,P005,Laptop Bag,Accessories,Dell,Bags,1300.52,4,5202.08,14,728.29,4473.79,CUST4105,Customer_8933,Noida,Uttar Pradesh,Central,Website,UPI
O1300,2025-05-05,P009,LED Monitor,Electronics,Samsung,Display,3875.62,3,11626.86,38,4418.21,7208.65,CUST9637,Customer_1062,New Delhi,Delhi,East,JioMart,PhonePe
O1301,2025-01-21,P001,Wireless Earphones,Electronics,boAt,Audio,3245.6,1,3245.6,40,1298.24,1947.36,CUST8247,Customer_424,New Delhi,Delhi,South,Meesho,Cash on Delivery
O1302,2025-10-03,P006,Running Shoes,Fashion,Nike,Footwear,1670.11,2,3340.22,20,668.04,2672.18,CUST9509,Customer_1454,Mysuru,Karnataka,East,Meesho,Debit Card
O1303,2025-01-06,P001,Wireless Earphones,Electronics,boAt,Audio,508.94,2,1017.88,34,346.08,671.8,CUST3613,Customer_1796,Kolkata,West Bengal,South,Flipkart,UPI
O1304,2025-05-18,P001,Wireless Earphones,Electronics,boAt,Audio,2222.46,1,2222.46,24,533.39,1689.07,CUST1854,Customer_4761,Rajkot,Gujarat,East,Amazon,Paytm
O1305,2025-07-10,P007,Water Bottle,Fitness,Decathlon,Accessories,4808.15,3,14424.449999999999,24,3461.87,10962.58,CUST5497,Customer_9724,Surat,Gujarat,South,JioMart,Credit Card
O1306,2025-07-23,P009,LED Monitor,Electronics,Samsung,Display,4238.15,1,4238.15,34,1440.97,2797.18,CUST4595,Customer_4903,Bengaluru,Karnataka,South,Flipkart,Credit Card
O1307,2025-04-15,P007,Water Bottle,Fitness,Decathlon,Accessories,4876.6,4,19506.4,9,1755.58,17750.82,CUST8222,Customer_7283,Surat,Gujarat,East,Amazon,UPI
O1308,2025-10-04,P002,Bluetooth Speaker,Electronics,JBL,Audio,4171.08,2,8342.16,31,2586.07,5756.09,CUST1398,Customer_8321,Vadodara,Gujarat,West,JioMart,Debit Card
O1309,2025-11-27,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,597.57,3,1792.71,18,322.69,1470.02,CUST4578,Customer_396,Noida,Uttar Pradesh,Central,Meesho,PhonePe
O1310,2025-03-01,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2141.79,4,8567.16,15,1285.07,7282.09,CUST4625,Customer_5640,Coimbatore,Tamil Nadu,West,JioMart,UPI
O1311,2025-06-18,P004,Power Bank,Electronics,Mi,Accessories,1989.69,2,3979.38,40,1591.75,2387.63,CUST6196,Customer_9058,Lucknow,Uttar Pradesh,West,Flipkart,Credit Card
O1312,2025-08-24,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2247.58,4,8990.32,19,1708.16,7282.16,CUST4928,Customer_3609,Pune,Maharashtra,East,Flipkart,Credit Card
O1313,2025-07-17,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2291.7,1,2291.7,25,572.92,1718.78,CUST6910,Customer_4311,Bengaluru,Karnataka,North,JioMart,Cash on Delivery
O1314,2025-01-12,P002,Bluetooth Speaker,Electronics,JBL,Audio,4993.09,1,4993.09,13,649.1,4343.99,CUST4059,Customer_2027,Pune,Maharashtra,South,Flipkart,Debit Card
O1315,2025-03-04,P004,Power Bank,Electronics,Mi,Accessories,4733.79,3,14201.369999999999,9,1278.12,12923.25,CUST7883,Customer_8306,Mumbai,Maharashtra,North,Meesho,Debit Card
O1316,2025-01-10,P001,Wireless Earphones,Electronics,boAt,Audio,2269.28,1,2269.28,23,521.93,1747.35,CUST8546,Customer_7456,Surat,Gujarat,Central,Flipkart,Credit Card
O1317,2025-02-11,P004,Power Bank,Electronics,Mi,Accessories,3080.81,4,12323.24,30,3696.97,8626.27,CUST5026,Customer_1606,New Delhi,Delhi,East,JioMart,PhonePe
O1318,2025-11-06,P001,Wireless Earphones,Electronics,boAt,Audio,3130.79,1,3130.79,13,407.0,2723.79,CUST8006,Customer_6368,New Delhi,Delhi,East,Meesho,Cash on Delivery
O1319,2025-05-05,P009,LED Monitor,Electronics,Samsung,Display,2058.11,2,4116.22,8,329.3,3786.92,CUST4176,Customer_2716,Kolkata,West Bengal,Central,Website,Paytm
O1320,2025-07-10,P005,Laptop Bag,Accessories,Dell,Bags,1174.69,2,2349.38,11,258.43,2090.95,CUST3569,Customer_881,Bengaluru,Karnataka,East,Meesho,PhonePe
O1321,2025-07-19,P004,Power Bank,Electronics,Mi,Accessories,1500.8,3,4502.4,6,270.14,4232.26,CUST8657,Customer_7055,Surat,Gujarat,East,JioMart,Cash on Delivery
O1322,2025-03-22,P009,LED Monitor,Electronics,Samsung,Display,4992.04,2,9984.08,15,1497.61,8486.47,CUST3051,Customer_6359,Coimbatore,Tamil Nadu,Central,JioMart,Cash on Delivery
O1323,2025-01-29,P002,Bluetooth Speaker,Electronics,JBL,Audio,4741.94,1,4741.94,24,1138.07,3603.87,CUST7746,Customer_329,New Delhi,Delhi,Central,Flipkart,Credit Card
O1324,2025-04-12,P003,Smart Watch,Electronics,Noise,Wearable,2900.07,3,8700.210000000001,20,1740.04,6960.17,CUST7196,Customer_4501,Kolkata,West Bengal,West,JioMart,Debit Card
O1325,2025-09-01,P004,Power Bank,Electronics,Mi,Accessories,1358.22,4,5432.88,25,1358.22,4074.66,CUST5658,Customer_3345,Mumbai,Maharashtra,North,Flipkart,Cash on Delivery
O1326,2025-04-05,P007,Water Bottle,Fitness,Decathlon,Accessories,3019.79,4,12079.16,15,1811.87,10267.29,CUST2440,Customer_7156,Pune,Maharashtra,West,Website,PhonePe
O1327,2025-12-05,P008,Office Chair,Furniture,GreenSoul,Office,2187.27,4,8749.08,6,524.94,8224.14,CUST4363,Customer_5510,Kolkata,West Bengal,South,JioMart,Cash on Delivery
O1328,2025-01-18,P009,LED Monitor,Electronics,Samsung,Display,1664.24,2,3328.48,28,931.97,2396.51,CUST5820,Customer_2196,Coimbatore,Tamil Nadu,Central,JioMart,Debit Card
O1329,2025-10-04,P001,Wireless Earphones,Electronics,boAt,Audio,1742.1,3,5226.299999999999,26,1358.84,3867.46,CUST3482,Customer_9810,Kolkata,West Bengal,North,Flipkart,UPI
O1330,2025-04-11,P003,Smart Watch,Electronics,Noise,Wearable,1874.71,3,5624.13,31,1743.48,3880.65,CUST9549,Customer_5743,Bengaluru,Karnataka,East,Flipkart,PhonePe
O1331,2025-11-01,P007,Water Bottle,Fitness,Decathlon,Accessories,4706.21,1,4706.21,23,1082.43,3623.78,CUST6980,Customer_6843,Chennai,Tamil Nadu,West,Website,Cash on Delivery
O1332,2025-11-17,P001,Wireless Earphones,Electronics,boAt,Audio,1864.54,3,5593.62,19,1062.79,4530.83,CUST4976,Customer_404,Chennai,Tamil Nadu,East,Amazon,PhonePe
O1333,2025-08-10,P005,Laptop Bag,Accessories,Dell,Bags,1121.46,4,4485.84,31,1390.61,3095.23,CUST6320,Customer_2541,Ahmedabad,Gujarat,South,Amazon,UPI
O1334,2025-12-01,P001,Wireless Earphones,Electronics,boAt,Audio,4206.27,4,16825.08,27,4542.77,12282.31,CUST2969,Customer_5449,Chennai,Tamil Nadu,West,Amazon,Cash on Delivery
O1335,2025-07-14,P006,Running Shoes,Fashion,Nike,Footwear,1135.34,1,1135.34,39,442.78,692.56,CUST7443,Customer_4999,Pune,Maharashtra,East,JioMart,Cash on Delivery
O1336,2025-02-19,P006,Running Shoes,Fashion,Nike,Footwear,846.33,1,846.33,19,160.8,685.53,CUST2866,Customer_4199,Nagpur,Maharashtra,West,Meesho,PhonePe
O1337,2025-02-18,P008,Office Chair,Furniture,GreenSoul,Office,3341.73,2,6683.46,9,601.51,6081.95,CUST3960,Customer_9010,Kolkata,West Bengal,Central,Website,Credit Card
O1338,2025-08-09,P007,Water Bottle,Fitness,Decathlon,Accessories,2228.97,1,2228.97,38,847.01,1381.96,CUST4343,Customer_8430,Lucknow,Uttar Pradesh,West,Amazon,UPI
O1339,2025-03-31,P008,Office Chair,Furniture,GreenSoul,Office,1691.47,4,6765.88,20,1353.18,5412.7,CUST6259,Customer_8816,Mysuru,Karnataka,Central,Meesho,Paytm
O1340,2025-03-21,P005,Laptop Bag,Accessories,Dell,Bags,457.82,4,1831.28,15,274.69,1556.59,CUST5215,Customer_4761,Lucknow,Uttar Pradesh,West,Flipkart,Credit Card
O1341,2025-01-05,P004,Power Bank,Electronics,Mi,Accessories,644.73,4,2578.92,40,1031.57,1547.35,CUST9675,Customer_2887,Chennai,Tamil Nadu,South,Website,Debit Card
O1342,2025-10-26,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,1649.45,1,1649.45,5,82.47,1566.98,CUST6898,Customer_8373,Nagpur,Maharashtra,South,JioMart,Cash on Delivery
O1343,2025-11-16,P004,Power Bank,Electronics,Mi,Accessories,3581.14,4,14324.56,32,4583.86,9740.7,CUST4870,Customer_2995,Vadodara,Gujarat,South,Flipkart,UPI
O1344,2025-03-17,P009,LED Monitor,Electronics,Samsung,Display,2454.71,4,9818.84,35,3436.59,6382.25,CUST6697,Customer_4452,Chennai,Tamil Nadu,South,JioMart,UPI
O1345,2025-08-18,P008,Office Chair,Furniture,GreenSoul,Office,1091.68,2,2183.36,32,698.68,1484.68,CUST2585,Customer_9745,Kolkata,West Bengal,East,JioMart,UPI
O1346,2025-10-05,P009,LED Monitor,Electronics,Samsung,Display,2778.7,2,5557.4,7,389.02,5168.38,CUST8916,Customer_8011,Noida,Uttar Pradesh,South,JioMart,PhonePe
O1347,2025-04-19,P005,Laptop Bag,Accessories,Dell,Bags,623.1,4,2492.4,15,373.86,2118.54,CUST2888,Customer_4722,Lucknow,Uttar Pradesh,East,Amazon,Paytm
O1348,2025-10-28,P009,LED Monitor,Electronics,Samsung,Display,582.59,3,1747.77,38,664.15,1083.62,CUST2253,Customer_3266,Chennai,Tamil Nadu,East,Meesho,Paytm
O1349,2025-05-19,P006,Running Shoes,Fashion,Nike,Footwear,4030.17,2,8060.34,18,1450.86,6609.48,CUST7235,Customer_8918,Noida,Uttar Pradesh,South,Meesho,Cash on Delivery
O1350,2025-01-06,P002,Bluetooth Speaker,Electronics,JBL,Audio,3733.08,4,14932.32,23,3434.43,11497.89,CUST6406,Customer_9146,New Delhi,Delhi,West,Flipkart,Cash on Delivery
O1351,2025-12-18,P007,Water Bottle,Fitness,Decathlon,Accessories,4032.38,4,16129.52,19,3064.61,13064.91,CUST8404,Customer_199,Pune,Maharashtra,North,Amazon,Credit Card
O1352,2025-11-05,P008,Office Chair,Furniture,GreenSoul,Office,2380.31,2,4760.62,34,1618.61,3142.01,CUST2096,Customer_2039,Kolkata,West Bengal,Central,JioMart,Debit Card
O1353,2025-03-15,P005,Laptop Bag,Accessories,Dell,Bags,3155.64,3,9466.92,8,757.35,8709.57,CUST1803,Customer_9535,New Delhi,Delhi,South,JioMart,Cash on Delivery
O1354,2025-02-20,P007,Water Bottle,Fitness,Decathlon,Accessories,4293.79,4,17175.16,36,6183.06,10992.1,CUST7771,Customer_5266,Mysuru,Karnataka,East,JioMart,PhonePe
O1355,2025-04-29,P002,Bluetooth Speaker,Electronics,JBL,Audio,1670.85,4,6683.4,20,1336.68,5346.72,CUST6098,Customer_2155,Bengaluru,Karnataka,South,Website,Credit Card
O1356,2025-04-11,P004,Power Bank,Electronics,Mi,Accessories,3239.97,3,9719.91,32,3110.37,6609.54,CUST5104,Customer_6040,Chennai,Tamil Nadu,East,Website,Credit Card
O1357,2025-05-07,P007,Water Bottle,Fitness,Decathlon,Accessories,4367.15,4,17468.6,7,1222.8,16245.8,CUST3331,Customer_7897,Rajkot,Gujarat,North,Flipkart,Cash on Delivery
O1358,2025-10-14,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2768.82,3,8306.460000000001,8,664.52,7641.94,CUST9099,Customer_3187,Bengaluru,Karnataka,Central,Flipkart,Cash on Delivery
O1359,2025-06-28,P004,Power Bank,Electronics,Mi,Accessories,2389.87,2,4779.74,30,1433.92,3345.82,CUST5936,Customer_465,Bengaluru,Karnataka,East,Website,Cash on Delivery
O1360,2025-01-07,P006,Running Shoes,Fashion,Nike,Footwear,3458.57,2,6917.14,18,1245.09,5672.05,CUST5380,Customer_6769,Ahmedabad,Gujarat,East,Website,Cash on Delivery
O1361,2025-04-07,P007,Water Bottle,Fitness,Decathlon,Accessories,506.34,2,1012.68,39,394.95,617.73,CUST3802,Customer_5192,Coimbatore,Tamil Nadu,East,Flipkart,Cash on Delivery
O1362,2025-06-01,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,2881.12,2,5762.24,17,979.58,4782.66,CUST9545,Customer_8369,Noida,Uttar Pradesh,Central,Meesho,Cash on Delivery
O1363,2025-04-12,P006,Running Shoes,Fashion,Nike,Footwear,4253.96,4,17015.84,30,5104.75,11911.09,CUST3419,Customer_1501,New Delhi,Delhi,North,Amazon,Cash on Delivery
O1364,2025-02-25,P001,Wireless Earphones,Electronics,boAt,Audio,2365.42,2,4730.84,14,662.32,4068.52,CUST2622,Customer_184,Lucknow,Uttar Pradesh,Central,Website,Debit Card
O1365,2025-04-22,P007,Water Bottle,Fitness,Decathlon,Accessories,4411.26,3,13233.78,10,1323.38,11910.4,CUST2420,Customer_147,Kolkata,West Bengal,East,JioMart,UPI
O1366,2025-01-11,P008,Office Chair,Furniture,GreenSoul,Office,2399.37,4,9597.48,38,3647.04,5950.44,CUST4449,Customer_9675,Nagpur,Maharashtra,East,JioMart,PhonePe
O1367,2025-12-21,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,4584.8,3,13754.400000000001,32,4401.41,9352.99,CUST6256,Customer_1463,New Delhi,Delhi,West,Meesho,Debit Card
O1368,2025-06-02,P008,Office Chair,Furniture,GreenSoul,Office,3261.93,1,3261.93,34,1109.06,2152.87,CUST7899,Customer_271,Kolkata,West Bengal,Central,Website,Debit Card
O1369,2025-09-26,P005,Laptop Bag,Accessories,Dell,Bags,3336.04,2,6672.08,29,1934.9,4737.18,CUST1942,Customer_4911,New Delhi,Delhi,Central,JioMart,Debit Card
O1370,2025-09-13,P008,Office Chair,Furniture,GreenSoul,Office,2959.7,2,5919.4,31,1835.01,4084.39,CUST9606,Customer_349,Kolkata,West Bengal,East,JioMart,Cash on Delivery
O1371,2025-08-24,P009,LED Monitor,Electronics,Samsung,Display,3809.6,4,15238.4,32,4876.29,10362.11,CUST6766,Customer_6669,Chennai,Tamil Nadu,South,Meesho,PhonePe
O1372,2025-04-24,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,3712.04,4,14848.16,30,4454.45,10393.71,CUST3017,Customer_6677,Noida,Uttar Pradesh,North,Website,PhonePe
O1373,2025-07-11,P003,Smart Watch,Electronics,Noise,Wearable,4975.98,1,4975.98,37,1841.11,3134.87,CUST1906,Customer_4142,Noida,Uttar Pradesh,Central,Amazon,Credit Card
O1374,2025-10-09,P009,LED Monitor,Electronics,Samsung,Display,4661.51,2,9323.02,5,466.15,8856.87,CUST5227,Customer_3674,Bengaluru,Karnataka,East,Meesho,Paytm
O1375,2025-09-26,P006,Running Shoes,Fashion,Nike,Footwear,884.7,2,1769.4,36,636.98,1132.42,CUST9266,Customer_4249,Noida,Uttar Pradesh,Central,Amazon,PhonePe
O1376,2025-03-19,P009,LED Monitor,Electronics,Samsung,Display,1532.62,3,4597.86,20,919.57,3678.29,CUST9412,Customer_7144,Mumbai,Maharashtra,East,Amazon,Paytm
O1377,2025-01-13,P002,Bluetooth Speaker,Electronics,JBL,Audio,453.95,4,1815.8,23,417.63,1398.17,CUST9842,Customer_7980,Ahmedabad,Gujarat,East,Meesho,Credit Card
O1378,2025-09-29,P006,Running Shoes,Fashion,Nike,Footwear,3104.09,3,9312.27,31,2886.8,6425.47,CUST3238,Customer_8673,New Delhi,Delhi,East,JioMart,UPI
O1379,2025-05-30,P001,Wireless Earphones,Electronics,boAt,Audio,1773.29,3,5319.87,35,1861.95,3457.92,CUST2506,Customer_722,Lucknow,Uttar Pradesh,Central,Amazon,Credit Card
O1380,2025-11-23,P002,Bluetooth Speaker,Electronics,JBL,Audio,3126.54,1,3126.54,6,187.59,2938.95,CUST6393,Customer_9303,Nagpur,Maharashtra,Central,Website,Debit Card
O1381,2025-05-12,P006,Running Shoes,Fashion,Nike,Footwear,4502.11,1,4502.11,12,540.25,3961.86,CUST1584,Customer_4010,Vadodara,Gujarat,South,JioMart,Debit Card
O1382,2025-10-06,P002,Bluetooth Speaker,Electronics,JBL,Audio,4991.88,3,14975.64,26,3893.67,11081.97,CUST2563,Customer_4406,Kolkata,West Bengal,West,Website,Credit Card
O1383,2025-02-03,P008,Office Chair,Furniture,GreenSoul,Office,3844.32,3,11532.960000000001,29,3344.56,8188.4,CUST2789,Customer_7739,New Delhi,Delhi,Central,Flipkart,UPI
O1384,2025-10-11,P002,Bluetooth Speaker,Electronics,JBL,Audio,3022.72,2,6045.44,37,2236.81,3808.63,CUST9520,Customer_2579,Noida,Uttar Pradesh,South,Website,Cash on Delivery
O1385,2025-10-16,P008,Office Chair,Furniture,GreenSoul,Office,1816.86,3,5450.58,7,381.54,5069.04,CUST5711,Customer_5151,Lucknow,Uttar Pradesh,South,Website,PhonePe
O1386,2025-05-08,P008,Office Chair,Furniture,GreenSoul,Office,1233.27,2,2466.54,17,419.31,2047.23,CUST3377,Customer_4126,Noida,Uttar Pradesh,West,Amazon,UPI
O1387,2025-08-12,P002,Bluetooth Speaker,Electronics,JBL,Audio,2809.34,2,5618.68,9,505.68,5113.0,CUST9188,Customer_7011,Rajkot,Gujarat,East,JioMart,Debit Card
O1388,2025-07-15,P002,Bluetooth Speaker,Electronics,JBL,Audio,4028.42,1,4028.42,23,926.54,3101.88,CUST7211,Customer_2249,Nagpur,Maharashtra,Central,Meesho,Paytm
O1389,2025-02-14,P004,Power Bank,Electronics,Mi,Accessories,2064.28,1,2064.28,27,557.36,1506.92,CUST6054,Customer_1273,Kolkata,West Bengal,East,Meesho,Credit Card
O1390,2025-02-21,P001,Wireless Earphones,Electronics,boAt,Audio,1399.57,1,1399.57,12,167.95,1231.62,CUST8944,Customer_3381,New Delhi,Delhi,West,Meesho,Credit Card
O1391,2025-06-17,P006,Running Shoes,Fashion,Nike,Footwear,3131.75,1,3131.75,33,1033.48,2098.27,CUST3016,Customer_898,Mysuru,Karnataka,West,Website,UPI
O1392,2025-11-11,P006,Running Shoes,Fashion,Nike,Footwear,3796.55,4,15186.2,6,911.17,14275.03,CUST9341,Customer_2677,New Delhi,Delhi,South,Website,Cash on Delivery
O1393,2025-06-07,P003,Smart Watch,Electronics,Noise,Wearable,3842.07,3,11526.210000000001,21,2420.5,9105.71,CUST4624,Customer_2202,Kolkata,West Bengal,South,Meesho,Debit Card
O1394,2025-10-27,P008,Office Chair,Furniture,GreenSoul,Office,4474.13,2,8948.26,21,1879.13,7069.13,CUST1822,Customer_1444,Pune,Maharashtra,East,Meesho,PhonePe
O1395,2025-09-12,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,316.27,4,1265.08,5,63.25,1201.83,CUST8979,Customer_6620,Kolkata,West Bengal,South,JioMart,UPI
O1396,2025-12-02,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,1770.74,2,3541.48,25,885.37,2656.11,CUST6603,Customer_2022,Kolkata,West Bengal,West,Flipkart,Paytm
O1397,2025-02-03,P009,LED Monitor,Electronics,Samsung,Display,509.81,4,2039.24,19,387.46,1651.78,CUST4235,Customer_8253,Pune,Maharashtra,North,Flipkart,Cash on Delivery
O1398,2025-06-30,P005,Laptop Bag,Accessories,Dell,Bags,4783.66,4,19134.64,27,5166.35,13968.29,CUST9900,Customer_6172,Mysuru,Karnataka,North,Flipkart,Cash on Delivery
O1399,2025-05-02,P007,Water Bottle,Fitness,Decathlon,Accessories,2786.84,4,11147.36,28,3121.26,8026.1,CUST7917,Customer_3338,Mysuru,Karnataka,South,Flipkart,PhonePe
O1400,2025-06-21,P003,Smart Watch,Electronics,Noise,Wearable,2929.2,1,2929.2,24,703.01,2226.19,CUST5685,Customer_2885,Kolkata,West Bengal,Central,Flipkart,Debit Card
O1401,2025-07-24,P005,Laptop Bag,Accessories,Dell,Bags,1447.15,4,5788.6,13,752.52,5036.08,CUST1633,Customer_9223,New Delhi,Delhi,East,Meesho,PhonePe
O1402,2025-02-22,P001,Wireless Earphones,Electronics,boAt,Audio,2346.83,2,4693.66,5,234.68,4458.98,CUST8399,Customer_1296,Chennai,Tamil Nadu,South,Website,Credit Card
O1403,2025-04-04,P009,LED Monitor,Electronics,Samsung,Display,2007.93,1,2007.93,38,763.01,1244.92,CUST3814,Customer_7199,Chennai,Tamil Nadu,East,Meesho,Debit Card
O1404,2025-01-13,P007,Water Bottle,Fitness,Decathlon,Accessories,2021.99,4,8087.96,30,2426.39,5661.57,CUST6928,Customer_8838,Nashik,Maharashtra,West,Meesho,PhonePe
O1405,2025-02-02,P002,Bluetooth Speaker,Electronics,JBL,Audio,4535.37,3,13606.11,16,2176.98,11429.13,CUST6638,Customer_195,Lucknow,Uttar Pradesh,West,JioMart,Debit Card
O1406,2025-02-19,P008,Office Chair,Furniture,GreenSoul,Office,1900.73,4,7602.92,28,2128.82,5474.1,CUST5049,Customer_4467,Bengaluru,Karnataka,Central,Meesho,Paytm
O1407,2025-12-31,P002,Bluetooth Speaker,Electronics,JBL,Audio,1617.86,1,1617.86,18,291.21,1326.65,CUST5404,Customer_8948,Nagpur,Maharashtra,North,Meesho,Cash on Delivery
O1408,2025-11-04,P010,Keyboard Mouse Combo,Electronics,Logitech,Accessories,708.65,1,708.65,38,269.29,439.36,CUST5880,Customer_496,Surat,Gujarat,South,Meesho,Debit Card
O1409,2025-09-10,P006,Running Shoes,Fashion,Nike,Footwear,820.45,2,1640.9,25,410.23,1230.67,CUST7115,Customer_5051,Kolkata,West Bengal,North,JioMart,PhonePe
